StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,Informed Consent,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q20_9,Q20_10,Q20_11,Q20_12,Q20_13,Q20_14,Q20_15,Q20_16,Q20_17,Q20_18,Q20_19,Q20_20,Q20_DO_1,Q20_DO_2,Q20_DO_3,Q20_DO_4,Q20_DO_5,Q20_DO_6,Q20_DO_7,Q20_DO_8,Q20_DO_9,Q20_DO_10,Q20_DO_11,Q20_DO_12,Q20_DO_13,Q20_DO_14,Q20_DO_15,Q20_DO_16,Q20_DO_17,Q20_DO_18,Q20_DO_19,Q20_DO_20,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_10,Q1_11,Q1_12,Q1_13,Q1_14,Q1_15,Q1_16,Q1_17,Q1_18,Q1_19,Q1_DO_1,Q1_DO_2,Q1_DO_3,Q1_DO_4,Q1_DO_5,Q1_DO_6,Q1_DO_7,Q1_DO_8,Q1_DO_9,Q1_DO_10,Q1_DO_11,Q1_DO_12,Q1_DO_13,Q1_DO_14,Q1_DO_15,Q1_DO_16,Q1_DO_17,Q1_DO_18,Q1_DO_19,Q32,Q22_1,Q22_2,Q22_3,Q22_4,Q22_5,Q22_6,Q22_7,Q22_DO_1,Q22_DO_2,Q22_DO_3,Q22_DO_4,Q22_DO_5,Q22_DO_6,Q22_DO_7,Q21_1,Q21_2,Q21_3,Q21_4,Q21_5,Q21_6,Q21_7,Q21_8,Q21_9,Q21_10,Q21_DO_1,Q21_DO_2,Q21_DO_3,Q21_DO_4,Q21_DO_5,Q21_DO_6,Q21_DO_7,Q21_DO_8,Q21_DO_9,Q21_DO_10,Q24,Q33,Q34,Q29,Q28,Q28_27_TEXT,SC0,TWIN_ID,
6/10/2025 11:15,6/10/2025 11:20,100,298,1,6/10/2025 11:20,1,4,4,4,4,4,2,3,4,2,4,4,4,2,3,4,4,3,2,2,4,7,11,4,14,12,8,20,16,17,9,2,6,10,3,15,1,13,19,5,18,4,4,3,3,3,3,3,4,4,4,2,4,4,4,4,4,4,4,4,9,8,16,19,17,18,12,11,6,1,14,15,10,5,3,4,13,7,2,-3,3,3,3,3,4,4,3,2,3,4,7,6,5,1,3,4,4,3,4,3,3,3,3,5,7,8,5,9,10,3,4,6,2,1,5,1,"The company has declining sales revenue, it also has a large increase in customer call center complaints and a similarly large increase in unresolved complaints.  Similarly, it experienced a large jump in personnel turnover.  Guess is either the team is not happy or the product / service has gone downhill and personnel and clients are leaving",1,12,,209,560,
6/10/2025 8:40,6/10/2025 8:59,100,1169,1,6/10/2025 8:59,1,4,5,4,4,5,5,5,5,2,4,3,4,2,2,4,4,4,4,2,5,4,18,12,14,6,16,19,2,20,13,5,15,1,8,11,10,7,17,3,9,5,5,5,5,1,4,5,5,5,3,5,4,4,2,4,4,2,4,5,9,6,10,5,19,3,7,1,11,8,15,17,16,2,12,4,13,14,18,"""-3""",5,4,4,3,5,5,2,3,6,5,4,1,7,2,4,4,4,2,1,5,5,2,5,5,4,10,7,3,8,9,6,2,5,1,2,1,"This company is having serious difficulties with all segments of the organization, it could be due to hiring inept staff, poor management is likely the cause of t My reasoning for the answer is all areas of thee company are affected which indicates the problem relates to mismanagement.",4,1,,238,562,
6/10/2025 8:51,6/10/2025 8:59,100,460,1,6/10/2025 8:59,1,5,5,4,4,5,5,5,5,2,4,4,5,1,2,5,5,4,5,1,5,14,4,9,5,2,10,11,17,15,7,1,13,16,3,20,6,12,8,18,19,4,2,1,3,2,1,2,3,2,5,4,4,2,2,1,2,4,5,5,3,8,11,14,16,15,10,4,19,18,12,1,13,7,2,6,9,5,17,-3,5,5,5,5,5,4,1,7,2,1,4,6,3,5,2,5,1,5,1,4,4,2,2,5,3,9,10,5,8,2,4,6,1,7,5,4,"The clearly have a customer service problem.  With a high turnover rate, they likely do not have the most knowledgeable people in their customer service department (since many are new) so I think a lot of customers are leaving and taking their business elsewhere because their needs aren't being met.",5,18,,236,563,
6/10/2025 10:46,6/10/2025 10:56,100,597,1,6/10/2025 10:56,1,4,4,4,5,4,3,5,5,2,5,2,5,2,4,5,4,4,4,2,4,8,18,2,1,17,20,7,3,14,12,4,6,16,9,10,11,15,13,19,5,4,4,3,4,2,4,4,3,4,4,3,4,3,4,4,5,4,4,3,19,2,9,1,8,17,7,13,12,4,18,11,6,5,14,3,10,15,16,-3,4,3,3,4,4,4,3,4,7,3,2,6,1,5,3,4,3,4,4,3,3,4,3,5,9,6,7,1,2,10,4,8,3,5,3,1,"This business is declining. It is down twenty percent in sales year to year. The amount of complaints from the call center has gone up tremendously. To make things worse they are not able to resolve nearly half of the complaints they are receiving. To add onto this bad news the amount of employees this company is not retaining is going up. This appears to me, to be a company that should be avoided as a customer and an investor. They should make a change in how they are conducting their business.",5,19,,232,564,
6/10/2025 9:58,6/10/2025 10:14,100,913,1,6/10/2025 10:14,1,4,2,4,4,3,4,4,3,2,4,2,2,4,4,2,4,3,4,2,4,3,8,4,11,5,16,14,12,1,17,20,2,13,19,7,10,18,9,15,6,4,4,4,4,3,3,4,4,4,4,4,4,4,4,2,4,4,4,4,7,13,19,18,5,14,10,11,1,15,4,12,8,9,3,17,16,6,2,-3,4,4,2,2,4,2,4,7,3,5,6,2,1,4,2,4,4,2,2,4,4,4,3,5,2,3,6,5,1,4,9,8,7,10,3,4,in 2022 the sales were higher than 2023 the call center complaints not resolved from 2022 to 2023 has increased from 20 percent to 45 percent which is not good that is like half the company.,5,22,,217,566,
6/10/2025 12:29,6/10/2025 12:41,100,743,1,6/10/2025 12:41,1,3,4,3,4,4,2,4,4,2,3,3,3,3,2,3,5,5,4,3,5,16,20,11,3,5,19,7,2,1,13,10,18,4,9,6,15,8,14,17,12,4,4,3,2,3,2,3,3,2,3,4,5,4,3,2,3,3,4,4,6,17,7,13,12,19,8,10,3,18,14,1,4,15,2,9,11,5,16,3,5,5,5,5,5,5,2,5,2,3,7,1,6,4,2,5,2,4,1,5,4,3,3,5,6,5,7,2,9,8,1,3,10,4,5,1,"The company is losing sales and customer complaints are up. More than twice the issues aren't being fixed, and service workers are quitting. This probably means bad service is hurting the business, and frustrated employees might be part of the problem.",9,13,,219,568,
6/10/2025 9:33,6/10/2025 9:56,100,1383,1,6/10/2025 9:56,1,4,5,4,5,5,5,5,5,2,5,4,4,2,4,5,5,5,5,3,5,1,2,3,18,10,6,9,17,14,12,4,19,15,20,11,8,13,7,16,5,4,5,4,4,4,3,5,4,4,4,3,5,5,4,4,4,3,4,5,3,16,9,11,6,12,10,18,15,1,8,2,4,7,14,5,17,19,13,-3,5,5,5,5,5,5,1,7,3,1,2,4,6,5,4,5,1,5,1,5,5,2,5,5,6,2,5,9,4,7,10,1,8,3,5,1,"I think this company is not doing well at all. As we can see in the chart, sales have dropped from the year 2022 to 2023. In addition, call centers have reported a significant increase, and the percentage of unresolved complaints has risen in the same period. On the other hand, there has been a high rate of service personnel turnover in that same period of time. 
 In my opinion, the company is going through bad times and needs to be fixed before problems reach critical mass. Action is needed.  ",4,14,,258,569,
6/10/2025 11:47,6/10/2025 12:00,100,796,1,6/10/2025 12:00,1,2,4,2,2,2,4,4,2,2,2,2,2,4,2,4,3,3,2,4,4,18,10,14,9,15,17,6,4,8,7,16,1,20,13,3,12,19,11,2,5,2,2,3,2,2,2,4,3,3,2,4,4,2,2,2,2,4,3,2,18,8,10,12,4,16,6,3,9,5,13,17,1,15,19,11,7,14,2,-3,3,3,3,3,3,3,3,3,5,1,6,2,7,4,3,3,3,3,3,3,3,3,3,5,6,2,9,7,1,8,10,4,5,3,5,1,"Turn the boat around. Face 2022. What is different? If the answer is ""Nothing"" or ""I don't know"" you have a lot of work to do.",1,16,,170,570,
6/10/2025 10:39,6/10/2025 10:53,100,828,1,6/10/2025 10:53,1,4,4,4,4,4,5,4,4,2,4,4,4,4,2,4,4,4,4,2,4,14,17,5,7,16,1,4,3,19,9,20,2,6,13,11,10,8,18,15,12,4,4,3,2,2,1,4,3,3,4,4,4,2,2,2,2,2,2,4,17,9,12,14,13,11,3,6,4,2,5,1,8,16,7,19,18,15,10,-3,5,5,5,5,5,5,1,4,1,6,5,3,2,7,4,4,2,4,3,4,4,2,4,5,10,6,3,5,9,7,2,4,8,1,1,1,"The company sees a reduction in sales from 2022 to 2023. They also have increasing complaints, suggesting that there product or service is getting bad. ",3,11,,208,572,
6/10/2025 10:30,6/10/2025 10:35,100,276,1,6/10/2025 10:35,1,4,4,4,4,4,4,4,4,2,4,3,4,2,4,4,4,4,4,2,4,13,17,12,3,14,2,4,16,19,15,10,11,9,5,8,18,1,6,20,7,3,3,3,3,3,3,3,3,3,4,2,4,3,3,3,3,3,4,3,2,14,3,16,15,1,19,10,12,6,8,5,17,13,4,9,7,11,18,-3,4,3,3,3,4,3,2,5,4,7,1,3,2,6,3,3,3,3,3,3,3,3,3,5,8,5,9,3,2,1,10,6,4,7,5,1,"This company is moving in the wrong direction. Things are getting worse at this company in all areas. Sales are down, complaints are up, turnover is high.",1,17,,210,573,
6/10/2025 10:37,6/10/2025 10:59,100,1361,1,6/10/2025 10:59,1,3,4,4,4,5,5,4,5,2,4,4,5,1,5,3,4,2,5,2,4,20,3,13,18,17,16,6,12,1,14,15,10,9,5,11,4,19,2,7,8,5,5,4,3,2,3,2,5,4,5,2,4,4,5,4,5,5,5,4,6,15,11,12,9,5,14,2,10,1,13,8,7,18,16,17,19,3,4,-3,4,2,3,2,2,2,2,5,2,1,3,6,7,4,4,2,5,5,5,2,2,5,4,5,7,8,5,1,10,6,3,9,4,2,1,1,"From 2022 to 2023, Sales went down while Call Center complaints, no resolutions regarding those complaints, and personnel turnover went up by large percentages. One needs to determine why this is happening and work on solutions. Obviously, the problems in complaints increasing would make question the product or product's quality. Why are the complaints not being resolved is the next issue to address. And, why is the turnover of employees more than doubled in a year. Then determine solutions. ",4,23,,236,575,
6/10/2025 11:37,6/10/2025 11:47,100,561,1,6/10/2025 11:47,1,2,5,4,4,5,5,5,5,2,4,4,5,1,2,5,5,4,5,1,5,8,9,7,6,12,3,5,2,13,19,1,18,11,17,15,10,4,14,20,16,4,5,2,4,4,1,1,3,2,5,4,5,2,1,3,1,5,4,4,6,3,15,9,13,17,10,7,18,1,5,8,19,4,11,16,14,2,12,-3,5,5,4,5,5,5,1,1,2,6,4,7,5,3,1,5,2,5,1,4,5,2,4,5,5,6,2,1,10,8,3,4,7,9,5,1,"It seems as though their sales are down, by two million dollars, in the span of a year. In addition, we can see that they have an increase in caller complaints, unresolved complaints, and a staggering increase in service personnel turn-over. It seems as though the quality of this company, particularly those who handle customer support, is decreasing steadily. ",2,27,Sales (antiques and art/illustrations),241,576,
6/10/2025 10:00,6/10/2025 10:34,100,2052,1,6/10/2025 10:34,1,2,2,3,1,5,5,4,5,2,1,2,1,4,2,3,3,4,4,4,4,7,17,20,19,1,4,6,10,15,5,14,12,18,9,11,3,16,13,8,2,2,1,3,5,3,3,5,4,3,2,5,1,4,4,1,3,5,2,4,4,5,18,6,7,13,1,17,3,10,19,15,2,9,8,11,12,16,14,-3,5,3,3,5,3,4,2,4,7,6,3,5,1,2,5,5,1,3,1,5,3,3,3,5,3,7,1,2,5,8,6,4,10,9,1,1,"This company seems to be having a lot of problems when it comes to their overall performance with the following categories shown. As we can see from the chart, sales have dropped going into 2023 from 10 million to 8 million dollars, call center complaints rised to 150K as opposed to 100K in 2022, complaints not resolved went up to a staggering 45% compared to 20%, and service personnel turnover was at 10% in 2022 but changed to 25% in 2023. There's really a lot of work to be done for this chaos.",1,27,Not applicable,200,577,
6/10/2025 15:53,6/10/2025 16:50,100,3395,1,6/10/2025 16:50,1,1,4,4,2,3,4,3,4,2,2,1,2,4,2,2,2,3,4,3,4,11,4,6,12,17,14,9,2,8,7,20,19,15,3,13,18,10,16,1,5,4,3,1,1,1,3,5,3,4,4,4,4,4,2,2,2,4,3,4,18,7,3,2,1,9,12,17,6,19,8,11,5,15,4,13,10,14,16,-3,2,3,3,2,3,3,2,1,7,5,4,6,2,3,3,3,4,2,4,3,3,3,3,5,4,9,7,6,8,10,1,3,2,5,5,1,"Sales seem to be going down because there have been a rise in complaints that haven't been resolved. It also looks like employees are leaving at a faster rate. Because of this, the company is doing worse in 2023.",6,14,,183,579,
6/10/2025 11:35,6/10/2025 11:41,100,340,1,6/10/2025 11:41,1,5,5,4,5,4,5,5,5,2,5,4,5,1,4,5,5,4,5,2,5,1,16,12,2,20,15,4,19,17,5,3,10,7,9,6,18,13,8,11,14,3,5,5,5,2,5,2,4,4,4,3,4,5,4,1,5,2,1,5,19,12,13,16,14,10,18,11,5,8,9,3,1,17,4,15,6,7,2,-3,5,5,5,5,5,5,5,5,6,7,2,1,3,4,5,4,1,4,4,4,5,5,5,5,2,8,3,10,1,4,9,5,7,6,3,1,"The company is experiencing serious operational and customer service issues. From 2022 to 2023, sales dropped from 10M to 8M. Meanwhile, call center complaints rose from 100K to 150K, and the percentage of unresolved complaints more than doubled from 20% to 45%. Additionally, service personnel turnover jumped from 10% to 25%. These trends suggest declining customer satisfaction and internal workforce instability, which likely contributed to the drop in revenue.",5,1,,244,581,
6/10/2025 12:22,6/10/2025 12:32,100,582,1,6/10/2025 12:32,1,4,4,3,4,4,4,5,5,2,3,2,3,3,2,5,5,4,4,2,5,17,20,15,14,1,4,10,6,13,2,5,7,12,18,8,19,9,3,11,16,3,2,2,4,3,1,2,4,4,5,5,2,4,1,2,1,2,3,4,17,13,19,3,12,14,18,5,16,11,4,9,1,2,15,8,7,6,10,-3,4,5,5,4,3,4,3,2,1,5,6,3,7,4,3,2,2,5,3,4,3,3,3,5,5,6,10,8,2,9,1,7,3,4,4,1,"I imagine something with their product is not pleasing the customers at all.  It can either be too complicated judging by the rise in complaints, or it could simply be something that breaks easily.  The high employee turnover also is probably feeding the complaints not being resolved as there's not enough people available to resolve said complaints.",3,20,,206,582,
6/10/2025 10:04,6/10/2025 10:25,100,1252,1,6/10/2025 10:25,1,3,4,3,3,4,4,4,3,2,4,2,3,3,4,4,4,3,4,4,4,19,17,6,12,9,14,13,7,3,15,5,8,4,18,20,2,11,1,10,16,4,3,4,4,3,3,4,4,4,3,4,4,4,3,3,3,4,4,3,13,6,1,8,3,15,14,7,4,18,11,19,10,16,5,9,2,12,17,-3,3,3,3,4,3,4,3,6,5,4,1,7,2,3,4,4,3,4,3,4,4,3,4,5,7,5,9,8,3,2,4,1,10,6,3,4,it appears as if the company is falling apart. there are 50 thousand more call complaints 25% more unresolved complaints. also during this time there is a 15% hike in service personnel turnover. sales appear to be dropping at the same time loosing 2 million dollars in sales. so it appears the company is literally falling apart.and going doen the drain,3,27,disabled,223,583,
6/10/2025 12:46,6/10/2025 12:57,100,638,1,6/10/2025 12:57,1,3,3,4,5,3,4,4,4,2,3,3,4,1,3,3,4,3,5,2,3,17,5,7,2,11,1,19,13,3,12,8,15,20,18,14,4,10,9,6,16,5,2,3,4,2,2,2,3,4,5,2,5,4,4,4,5,4,4,4,8,5,11,3,18,1,9,7,17,10,4,12,6,2,14,13,16,15,19,-3,4,4,4,4,4,4,2,6,4,3,2,7,5,1,3,4,4,5,1,4,4,2,4,5,9,4,3,6,7,1,8,10,5,2,2,2,"This company has went downhill withing a year. The company has experienced more complaints and since there is a high turnover rate, most of the complaints have went unresolved. This has affected the companies sales.",6,19,,233,584,
6/10/2025 10:26,6/10/2025 10:33,100,439,1,6/10/2025 10:33,1,1,4,4,1,1,5,5,3,2,1,1,1,5,3,4,2,4,2,5,4,5,12,1,3,9,15,16,11,19,7,20,18,8,6,10,14,17,2,13,4,2,4,4,2,5,2,2,1,1,4,5,4,1,1,3,1,5,2,3,9,1,2,5,15,10,16,17,3,18,13,7,11,8,14,6,19,12,4,-3,1,4,4,2,3,4,3,6,2,1,5,3,4,7,1,1,4,1,4,2,1,2,1,5,6,1,5,3,10,4,7,2,8,9,5,1,"The company's performance in these four metrics went downhill.  Management has, through their actions, has caused major missteps that resulted in falling sales, high employee turnover, and large numbers of unhappy customers.  ",9,18,,159,585,
6/10/2025 9:40,6/10/2025 9:57,100,1003,1,6/10/2025 9:57,1,2,5,4,2,3,4,5,5,2,2,1,2,3,2,4,4,4,4,2,5,8,13,6,9,14,19,15,3,16,2,10,20,11,1,5,12,7,4,18,17,4,3,3,5,2,2,2,4,4,2,3,4,4,2,4,2,5,4,4,9,17,5,3,10,6,15,7,1,8,14,12,4,18,16,19,11,13,2,-3,4,5,3,4,4,5,1,1,6,5,3,7,2,4,5,4,3,4,4,5,4,2,5,5,1,8,10,3,2,7,4,5,9,6,5,1,This company has experienced sales loss of near 2 million dollars in  just one year.This could be because they have a high volume of call complaints which has risen nearly half from the previous years numbers . A high percentage of complaints not resolved growing higher in a year. The company has a growing service personnel turn-over rate that has grown from ten percent to twenty-five percent in one year.The company appears to be suffering in key areas which are effecting its sale numbers.,6,13,,218,586,
6/10/2025 11:16,6/10/2025 11:28,100,716,1,6/10/2025 11:28,1,4,5,2,4,4,4,5,4,2,5,4,3,1,2,4,4,5,2,2,5,20,11,18,2,5,12,7,3,17,9,6,10,19,13,15,14,1,8,4,16,4,5,2,4,2,2,3,3,4,1,4,5,2,3,2,3,5,1,4,15,17,10,6,1,14,2,13,3,8,9,12,18,11,19,16,4,7,5,-3,5,4,5,5,4,5,2,1,6,2,7,5,3,4,2,2,4,2,4,4,3,2,5,5,1,8,5,9,7,4,2,3,6,10,4,2,It seems to me that the company made a change to their products which was a bad change. This resulted in the company overall suffering on all fronts including their employees. Just by the two years displayed it is going to make a sharp downturn. The company may also not gotten all the data that they needed before that put their plan into action which resulted in this.   ,1,27,Self Employed Gig Work,225,587,
6/10/2025 10:16,6/10/2025 10:29,100,790,1,6/10/2025 10:29,1,4,3,3,4,3,3,3,3,2,3,3,2,3,4,4,4,5,5,2,3,9,20,17,3,11,8,19,12,13,5,7,16,18,1,4,6,14,2,10,15,4,4,3,4,4,2,4,4,3,3,3,3,3,5,5,3,4,4,4,1,3,14,10,11,16,7,5,12,8,17,15,6,18,2,4,19,13,9,-3,3,4,4,4,3,4,4,5,6,4,3,1,2,7,3,3,2,3,4,3,3,3,3,5,2,1,6,5,3,9,7,10,4,8,1,1,"It looks as though there's a serious issue with customer service, as the amount of call center complaints (as well as how many end up unresolved) has increased considerably over the course of a single year. Whatever service or product changes were made over the course of the year has led to considerable customer dissastisfaction, which also leads to higher employee turnover.",6,21,,210,588,
6/15/2025 13:03,6/15/2025 13:43,100,2436,1,6/15/2025 13:43,1,5,5,5,5,4,3,4,5,2,5,5,4,2,4,5,5,3,4,2,5,12,14,8,3,9,17,10,20,19,7,2,15,1,4,11,13,6,18,16,5,4,5,3,3,3,2,2,4,4,3,3,3,4,4,3,4,4,5,5,1,9,15,7,6,17,16,4,12,14,11,5,3,8,10,18,19,2,13,-3,4,3,5,4,4,5,2,1,6,2,3,7,4,5,4,5,2,5,2,4,5,3,4,5,5,3,7,10,8,9,2,4,1,6,3,1,"Based on the data, the company saw strong sales in 2022, but experienced a decline in 2023. During that year, call center complaints rose to 150,000, with 45% remaining unresolved. However, there was a positive development in employee retention, as service personnel turnover improved from 10% to 25%.",5,1,,235,589,
6/19/2025 9:01,6/19/2025 9:07,100,366,1,6/19/2025 9:07,1,4,4,4,3,4,3,4,5,2,5,3,4,3,4,3,4,4,4,2,4,7,13,11,16,19,10,1,6,9,2,18,3,4,12,15,8,14,20,17,5,4,4,4,4,2,4,4,5,5,4,3,4,4,4,3,4,4,4,4,14,11,4,15,17,3,8,13,12,6,2,10,5,9,16,18,7,1,19,-3,3,4,4,4,4,4,4,6,2,5,1,4,3,7,3,3,2,4,2,4,4,3,4,5,8,3,1,7,2,9,4,5,10,6,1,1,"The company is dropping the ball. They are losing sight of what is important to their customers or quality is dropping, either way they need to act fast to remedy the situation before it escalates. They are probably not listening to their employees especially the ones in contact with their clients. ",5,11,,222,590,
6/10/2025 15:57,6/10/2025 16:10,100,754,1,6/10/2025 16:10,1,4,4,4,4,4,4,4,4,2,2,3,3,1,4,4,4,2,4,2,4,1,18,16,20,12,19,2,9,6,3,15,14,13,4,10,7,11,17,5,8,4,3,2,4,2,2,2,4,4,4,4,4,4,4,2,4,4,4,4,15,2,17,8,16,7,5,6,1,11,19,12,9,13,10,18,3,4,14,-3,4,3,4,4,4,4,2,5,6,3,2,4,1,7,2,3,4,2,2,4,4,2,4,5,7,8,9,4,5,3,6,1,2,10,5,4,"The company has falling sales probably because of rising complaints and a bad bbb rating for complaints not resolved. People are also leaving the company at a high rate. I would assume the company is being terribly mismanaged. They probably need to focus less on ""profits"" and more on pleasing the customers and the employees. I would assume that no one is effectively running the ship. They are coasting and need to start over with the fervor they began with.",4,16,,220,591,
6/10/2025 8:57,6/10/2025 9:09,100,727,1,6/10/2025 9:09,1,1,3,2,2,1,4,5,4,2,2,2,2,2,4,2,5,1,4,4,4,6,9,12,19,5,18,8,15,11,16,4,2,10,1,17,20,7,3,14,13,4,5,3,3,5,2,1,4,1,3,4,2,2,1,1,1,2,4,4,14,5,18,8,6,19,7,17,15,2,4,9,16,12,13,11,3,10,1,-3,5,5,4,5,5,4,2,4,5,3,7,1,6,2,2,2,4,2,4,4,2,4,4,5,5,2,3,4,7,6,10,1,9,8,4,1,"
This company has an ongoing issue with customer dissatisfaction.  In one year their complains increased significantly.  This company has been ineffective in resolving their customer issues, in one year their complains doubled.  Because of their lack of leadership and commitment to resolving complaints they also lost 2 million in revenue.  They also need to address the personell turnover.   if you can't keep good employees your business will always suffer they need to prioritize their customers.",3,27,construction,192,592,
6/10/2025 10:00,6/10/2025 10:08,100,522,1,6/10/2025 10:08,1,2,4,2,3,3,5,4,4,2,4,2,3,2,3,4,4,4,4,2,4,6,15,5,11,3,7,13,10,14,1,12,20,4,17,2,9,19,8,18,16,4,3,2,4,2,3,4,4,4,4,4,4,4,2,2,2,4,4,3,10,17,2,18,16,15,9,7,14,1,3,5,13,4,6,8,12,19,11,-3,4,4,4,4,4,4,2,3,2,1,5,4,7,6,4,4,2,4,2,5,5,2,4,5,6,10,3,9,1,8,4,7,5,2,1,1,Business seems to be trending downward because of lower sales revenue and complaints from customers. Complaints were not resolved and the high turnover rate of personnel contributed to business declining.,3,13,,209,597,
6/10/2025 9:56,6/10/2025 10:30,100,2046,1,6/10/2025 10:30,1,3,3,3,4,5,4,4,5,2,2,1,2,4,4,5,4,4,3,3,4,20,5,2,18,16,3,13,14,4,6,7,8,1,9,15,11,10,17,12,19,4,3,4,4,3,3,4,4,3,4,4,5,3,4,3,4,5,4,4,8,9,11,6,17,18,7,12,16,10,2,14,15,5,4,19,3,13,1,-3,4,2,4,5,2,5,2,1,3,5,4,2,7,6,3,3,2,4,2,4,5,2,5,5,2,4,3,7,6,1,9,10,5,8,1,4,"Sales significantly down, complaints significantly up and unresolved, and turnover took a jump -- big trouble for this company! Big changes must be made or this company could be headed to a disastrous result. ",6,12,,215,598,
6/10/2025 14:16,6/10/2025 14:29,100,770,1,6/10/2025 14:29,1,5,5,5,5,5,3,3,5,2,5,5,4,1,5,5,5,5,4,1,4,20,15,16,2,6,12,9,14,1,17,5,10,11,4,13,7,8,19,3,18,4,5,3,5,3,5,5,4,5,5,5,5,5,5,3,5,5,5,5,7,11,3,8,14,9,18,5,13,2,1,19,4,17,6,15,16,10,12,-3,4,4,5,5,4,4,2,7,5,2,3,6,4,1,3,5,3,4,2,4,4,2,5,5,9,7,3,5,10,8,6,1,4,2,5,1,"This is the stereotype of a company in trouble: declining sales, increasing customer complaints, and high personnel turnover. This situation requires drastic action, usually involving replacing a significant portion of the upper mantle, as this sort of problem doesn't occur overnight.",4,21,,265,599,
6/10/2025 11:11,6/10/2025 11:17,100,337,1,6/10/2025 11:17,1,5,4,5,4,5,4,4,4,2,4,4,5,1,3,2,5,4,5,1,5,8,1,19,16,9,7,17,13,18,6,15,14,12,3,10,5,4,11,20,2,3,3,3,4,2,3,4,4,3,2,2,5,5,4,3,4,4,5,5,7,2,6,19,8,10,4,1,13,11,14,3,9,18,5,16,12,15,17,-3,3,2,4,4,4,5,2,2,1,7,5,4,3,6,2,5,2,5,1,5,4,1,4,5,2,4,5,3,8,9,6,10,1,7,5,1,"There seems to be a considerable increase is problems that accompany a drop in sales.  There are about the same number of resolved complaints but many more unresolved ones, and more turnover as well.  I would guess the company needs better policies to address employee retention and customer satisfaction. ",9,14,,240,601,
6/10/2025 14:31,6/10/2025 14:45,100,829,1,6/10/2025 14:45,1,5,5,3,5,5,4,5,5,2,4,5,4,1,4,5,5,5,5,1,5,8,17,5,3,14,4,13,20,2,9,12,6,10,7,19,18,11,15,1,16,5,5,3,3,2,3,4,5,5,5,2,5,4,5,4,5,5,5,5,11,5,13,14,18,19,17,10,6,16,15,2,8,9,1,12,4,3,7,-3,4,4,5,4,5,5,3,5,6,2,7,1,3,4,4,5,3,4,2,5,4,2,4,5,10,8,1,3,7,6,9,2,5,4,5,1,"Sales are declining 20% year over year and the customer service center is not doing a good job handling customer complaints. The complaints have increased 50% and the portion of complaints unresolved has increased over 100%. Meanwhile, employee turnover has increased 150%. This company is having a very bad year.",4,16,,263,603,
6/10/2025 9:01,6/10/2025 9:07,100,370,1,6/10/2025 9:07,1,4,5,3,4,4,4,4,4,2,3,3,4,1,3,4,5,4,5,2,4,11,14,9,2,15,12,18,7,4,5,6,10,3,13,16,1,20,17,19,8,4,3,4,3,3,2,3,3,3,3,3,4,3,3,3,3,5,4,4,9,10,15,2,4,13,7,3,16,5,12,19,14,1,17,6,11,8,18,-3,4,4,5,4,4,4,3,4,3,6,2,5,1,7,3,5,3,4,2,4,3,3,4,5,1,3,4,6,5,7,10,8,2,9,5,4,The company is receiving more complaints and has been unsuccessful in resolving those complaints.  It has led to more personnel turnover and decreased overall sales.,2,24,,234,604,
6/10/2025 13:25,6/10/2025 13:50,100,1519,1,6/10/2025 13:50,1,4,4,4,4,3,3,4,5,2,4,4,4,2,3,4,5,4,5,2,5,1,10,11,2,20,14,18,16,12,19,15,6,7,9,4,3,17,13,8,5,4,3,3,3,1,3,3,5,4,3,2,4,5,3,3,3,5,4,4,7,12,16,19,6,15,5,2,11,8,13,1,4,10,17,18,3,9,14,-3,5,4,5,5,5,5,1,3,7,5,2,4,1,6,5,5,1,5,1,5,5,2,4,5,2,3,8,5,1,10,7,4,9,6,3,1,"Sales are down in 2023 compared to what they were in 2022 according to the graphic shown in the above chart. There were 150K call center complaints made in 2023, from only 100K call center complaints, made back in 2022, this indicates that customers aren't happy with the results of the company at this moment. As of complaints not resolved, back in 2022, it was only at 20% of complaints left unresolvable, compared to what seemed to be much higher at 45% in 2023. When it comes to service personnel",7,13,,242,607,
6/10/2025 9:22,6/10/2025 9:32,100,615,1,6/10/2025 9:32,1,4,4,4,3,4,4,5,4,2,4,3,4,3,3,4,4,4,4,3,4,14,16,3,15,13,19,7,11,1,4,9,8,20,2,12,6,18,17,10,5,4,3,3,4,3,3,4,4,3,4,4,4,4,4,3,3,4,4,4,19,1,10,3,5,11,15,14,2,8,16,9,17,12,7,6,13,4,18,"""-3""",3,3,3,4,4,4,3,2,3,1,7,6,5,4,3,4,3,3,4,4,3,3,3,5,4,3,10,2,6,8,9,7,1,5,1,1,In the two years shown the sales dropped off from 10 million to 8 million. The call center complaints and unresolved both increased. All of this while service personnel turnover rose. The company is in trouble.,5,21,,218,609,
