StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q1_Browser,Q1_Version,Q1_Operating System,Q1_Resolution,Q11_1,Q125,Q67,Q121,Q122,Q138_1,Q140_1,Q142_1,Q2_1,Q2_1,Group,Create New Field or Choose From Dropdown...,FL_4_DO_FL_28,FL_4_DO_FL_29,FL_4_DO_FL_30,FL_4_DO_FL_31,FL_4_DO_FL_32,FL_4_DO_FL_34,TWIN_ID
4/21/25 12:11,4/21/25 12:13,0,100,104,1,4/21/25 12:13,R_7exiSBEtdxnajHN,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1536x864,,1,9,1,1,,6,,,,PSA,,2,1,6,3,5,4,121
4/21/25 12:15,4/21/25 12:16,0,100,101,1,4/21/25 12:16,R_5K8BiI34vcZsVKJ,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1201x676,,3,1,1,1,,,5,,,PSB,,4,3,5,6,1,2,122
4/21/25 12:11,4/21/25 12:12,0,100,56,1,4/21/25 12:12,R_5Tnso9YskQv4UcA,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1470x956,,3,5,1,2,,,,2,,UA,,2,4,3,5,6,1,123
4/21/25 19:27,4/21/25 19:28,0,100,70,1,4/21/25 19:28,R_3sdypofif9C1BKg,,,,,anonymous,EN,Firefox,137,Windows NT 10.0,1536x960,,2,2,1,1,,,,,2,NANT,,1,4,5,3,2,6,126
4/21/25 12:49,4/21/25 12:50,0,100,98,1,4/21/25 12:50,R_6U4K08uJZJTcM6J,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1536x864,,1,4,1,2,,,,5,,UA,,4,5,2,3,6,1,128
4/21/25 12:13,4/21/25 12:14,0,100,39,1,4/21/25 12:14,R_57Jqb3ntnigSORA,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,1,4,1,1,,,,2,,UA,,2,3,5,4,6,1,129
4/21/25 13:47,4/21/25 13:48,0,100,84,1,4/21/25 13:48,R_5nPEOr6KH2fYQt7,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1920x1080,,4,9,1,2,6,,,,,BT,,2,6,4,1,3,5,130
4/21/25 12:12,4/21/25 12:13,0,100,48,1,4/21/25 12:13,R_5zHYSQkndwb1tsA,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,3,1,1,1,,7,,,,PSA,,3,5,6,4,2,1,132
4/21/25 13:44,4/21/25 13:47,0,100,143,1,4/21/25 13:47,R_5jN6QdjbsmUtLsd,,,,,anonymous,EN,Opera,117.0.0.0,Windows NT 10.0,1412x795,,2,1,1,2,,,,1,,UA,,5,2,3,4,6,1,133
4/21/25 18:10,4/21/25 18:11,0,100,79,1,4/21/25 18:11,R_1SNLOBeJhu50eoV,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1536x864,,2,9,2,2,,,,,2,NANT,,3,1,5,4,2,6,135
4/21/25 12:22,4/21/25 12:29,0,100,420,1,4/21/25 12:29,R_6FeoXxHUV84NINp,,,,,anonymous,EN,Firefox,137,Windows NT 10.0,1366x768,,3,7,1,2,,,,1,,UA,,4,3,2,5,6,1,136
4/21/25 12:14,4/21/25 12:15,0,100,99,1,4/21/25 12:15,R_1OCd7ZIuMlbrOHD,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1920x1080,,4,3,1,1,7,,,,,BT,,4,6,3,2,5,1,137
4/21/25 13:10,4/21/25 13:12,0,100,117,1,4/21/25 13:12,R_7PuZoIm3sd45PvD,,,,,anonymous,EN,Chrome,128.0.0.0,Macintosh,1920x1080,,4,4,1,2,,,,,2,NANT,,4,3,2,1,5,6,138
4/21/25 12:33,4/21/25 12:34,0,100,78,1,4/21/25 12:34,R_3iIO3cjsQylWR0v,,,,,anonymous,EN,Firefox,115,Windows NT 6.1,1600x900,1,2,2,1,2,,,,,,CT,,6,3,1,4,5,2,141
4/21/25 12:12,4/21/25 12:13,0,100,79,1,4/21/25 12:13,R_3OGWXdiOv93O5eF,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,,3,2,1,2,5,,,,,BT,,1,6,3,2,5,4,142
4/21/25 12:17,4/21/25 12:19,0,100,113,1,4/21/25 12:19,R_3RTZz2NXRVvBWgJ,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1093x615,,4,3,2,2,,,,,1,NANT,,4,2,3,5,1,6,143
4/21/25 20:50,4/21/25 20:51,0,100,38,1,4/21/25 20:51,R_5kn2yO91gpsM6N0,,,,,anonymous,EN,Chrome,131.0.0.0,Macintosh,1440x900,,2,9,2,2,,3,,,,PSA,,3,5,6,4,1,2,146
4/21/25 12:12,4/21/25 12:17,0,100,270,1,4/21/25 12:17,R_5J4HNPuoxb6DH7H,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x1024,,3,1,2,2,,,7,,,PSB,,5,2,4,6,3,1,147
4/21/25 16:27,4/21/25 16:28,0,100,46,1,4/21/25 16:28,R_5q3oz2k8IsqkNVp,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,2,4,1,1,,4,,,,PSA,,1,3,6,5,2,4,148
4/21/25 13:58,4/21/25 13:59,0,100,49,1,4/21/25 13:59,R_51JSye7ncThVQwp,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1680x1050,,2,7,1,2,,,,,1,NANT,,3,1,5,4,2,6,149
4/21/25 12:12,4/21/25 12:13,0,100,59,1,4/21/25 12:13,R_3GF20N6XVD05wKR,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,4,6,2,2,2,,,,,BT,,4,6,5,1,3,2,150
4/21/25 14:24,4/21/25 14:25,0,100,64,1,4/21/25 14:25,R_1bOG0oz85noAZMO,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1440x900,,2,2,1,1,,5,,,,PSA,,3,2,6,4,5,1,151
4/21/25 12:34,4/21/25 12:36,0,100,100,1,4/21/25 12:36,R_52zH6ARhM4fyoSx,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,4,7,2,2,,,7,,,PSB,,2,5,3,6,1,4,152
4/21/25 22:32,4/21/25 22:33,0,100,110,1,4/21/25 22:33,R_1aOKnXD2WdI2kaO,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1280x720,,2,7,1,2,6,,,,,BT,,4,6,3,5,1,2,153
4/21/25 15:18,4/21/25 15:19,0,100,96,1,4/21/25 15:19,R_1GuDVu4iRMW7wrT,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,3,2,2,2,5,,,,,BT,,2,6,4,5,3,1,155
4/21/25 12:31,4/21/25 12:32,0,100,95,1,4/21/25 12:32,R_7QRCnoCW5ELQT41,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,2,9,1,2,,,,2,,UA,,2,3,5,1,6,4,156
4/21/25 12:14,4/21/25 12:15,0,100,88,1,4/21/25 12:15,R_58EbXaYITKIKoRb,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,,4,1,1,1,,,,1,,UA,,4,1,5,2,6,3,158
4/21/25 12:38,4/21/25 12:40,0,100,161,1,4/21/25 12:40,R_6XggYBAOuBvysKZ,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,4,4,2,2,,,5,,,PSB,,3,4,1,6,2,5,159
4/21/25 12:11,4/21/25 12:13,0,100,82,1,4/21/25 12:13,R_3kNqAdzMkZ2pkb6,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1707x1067,,2,6,1,2,,,,2,,UA,,5,2,1,3,6,4,161
4/21/25 13:00,4/21/25 13:02,0,100,88,1,4/21/25 13:02,R_1ieW5b8XzvGXAZj,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1536x960,,4,9,1,2,,,,2,,UA,,2,3,5,4,6,1,164
4/21/25 12:13,4/21/25 12:15,0,100,140,1,4/21/25 12:15,R_1dul3KrlsYfph15,,,,,anonymous,EN,Chrome,134.0.0.0,CrOS x86_64 14541.0.0,1097x617,,4,9,1,2,,6,,,,PSA,,2,1,6,5,3,4,166
4/21/25 12:29,4/21/25 12:30,0,100,55,1,4/21/25 12:30,R_66HrJJ8YUVN7mmJ,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,,4,1,1,1,,,,1,,UA,,3,5,1,2,6,4,167
4/21/25 13:05,4/21/25 13:06,0,100,47,1,4/21/25 13:06,R_7KNOualXF7LSrkJ,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x1024,,2,4,2,2,6,,,,,BT,,3,6,4,5,2,1,168
4/21/25 12:28,4/21/25 12:31,0,100,216,1,4/21/25 12:31,R_5JgikZhrhqqUsTq,,,,,anonymous,EN,Chrome,133.0.0.0,Macintosh,1440x900,,2,7,2,2,,,5,,,PSB,,4,1,2,6,5,3,170
4/21/25 13:33,4/21/25 13:34,0,100,78,1,4/21/25 13:34,R_3Ka9ElAwOxAzrit,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,3,3,3,1,1,,,,,,CT,,6,4,5,2,1,3,174
4/22/25 3:44,4/22/25 3:45,0,100,53,1,4/22/25 3:45,R_5qF0gqtd5AHO35u,,,,,anonymous,EN,Chrome,131.0.0.0,Macintosh,1512x982,,3,3,1,2,6,,,,,BT,,4,6,1,3,2,5,175
4/21/25 13:40,4/21/25 13:41,0,100,67,1,4/21/25 13:41,R_3rMaEdstEtnyMLZ,,,,,anonymous,EN,Firefox,137,Macintosh,1440x900,,2,2,1,1,,,5,,,PSB,,4,5,2,6,3,1,176
4/21/25 12:11,4/21/25 12:12,0,100,54,1,4/21/25 12:12,R_7RTDZXcYy58Cvg5,,,,,anonymous,EN,Safari,18.4,Macintosh,2048x1152,7,2,1,1,1,,,,,,CT,,6,4,2,1,5,3,177
4/21/25 17:02,4/21/25 17:05,0,100,172,1,4/21/25 17:05,R_5R8jzwPkj3hAhmy,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,976x549,,2,4,1,1,,6,,,,PSA,,2,5,6,4,3,1,178
4/21/25 12:11,4/21/25 12:12,0,100,76,1,4/21/25 12:12,R_7Td6ywbakYSLKCZ,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,3,5,1,2,5,,,,,BT,,4,6,3,2,1,5,179
4/21/25 12:11,4/21/25 12:12,0,100,73,1,4/21/25 12:12,R_5NEh3zsHMU1CyRa,,,,,anonymous,EN,Chrome,132.0.0.0,Windows NT 10.0,1600x900,,2,6,2,1,,,,,1,NANT,,4,3,1,2,5,6,180
4/21/25 13:02,4/21/25 13:04,0,100,94,1,4/21/25 13:04,R_61ht908SONhPMzO,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1600x900,,4,1,1,1,,3,,,,PSA,,2,5,6,3,4,1,181
4/21/25 16:07,4/21/25 16:09,0,100,75,1,4/21/25 16:09,R_7fwcd1q1K2fCiDz,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,1,5,2,2,,,1,,,PSB,,3,1,5,6,4,2,182
4/21/25 15:15,4/21/25 15:18,0,100,136,1,4/21/25 15:18,R_7I0pEWJgCFn0xgo,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,3,5,2,2,7,,,,,BT,,3,6,2,1,4,5,183
4/21/25 12:12,4/21/25 12:14,0,100,75,1,4/21/25 12:14,R_5feVUY3ARapYVjm,,,,,anonymous,EN,Firefox,137,Windows NT 10.0,1920x1080,5,2,2,1,1,,,,,,CT,,6,1,2,3,4,5,185
4/21/25 12:15,4/21/25 12:17,0,100,139,1,4/21/25 12:17,R_7JPAXlV12qJFyhA,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x1024,,2,9,2,1,,,,,1,NANT,,4,3,1,5,2,6,186
4/21/25 12:40,4/21/25 12:41,0,100,101,1,4/21/25 12:41,R_3QtfKAV3edjg3H0,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,4,7,2,2,,,5,,,PSB,,1,4,3,6,5,2,189
4/21/25 12:36,4/21/25 12:37,0,100,39,1,4/21/25 12:37,R_1WOIEkgcvVNX5e4,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,2560x1440,,3,9,1,1,,,,1,,UA,,4,1,5,3,6,2,190
4/21/25 12:12,4/21/25 12:13,0,100,104,1,4/21/25 12:13,R_5EBKhvLHZqzVou5,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,2,4,2,2,,3,,,,PSA,,5,4,6,3,1,2,191
4/21/25 12:15,4/21/25 12:16,0,100,64,1,4/21/25 12:16,R_6SqbqfAmh0v5nEv,,,,,anonymous,EN,Firefox,137,Windows NT 10.0,1536x864,,4,8,1,1,,,,,3,NANT,,1,4,3,5,2,6,192
4/21/25 12:40,4/21/25 13:06,0,100,1572,1,4/21/25 13:06,R_31ZB2eP102Z1Dtu,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,2,4,2,2,,5,,,,PSA,,5,3,6,1,2,4,193
4/21/25 12:40,4/21/25 12:41,0,100,61,1,4/21/25 12:41,R_61HLXFIXdQil7bx,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,4,2,1,2,5,,,,,BT,,1,6,2,3,4,5,195
4/21/25 13:49,4/21/25 13:50,0,100,60,1,4/21/25 13:50,R_5JhkEnnWrgQaeAw,,,,,anonymous,EN,Safari,18.2,Macintosh,1920x1200,,1,9,2,2,,,,,2,NANT,,1,5,2,4,3,6,196
4/21/25 14:33,4/21/25 14:34,0,100,48,1,4/21/25 14:34,R_8IWgRNqb15O6NvX,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,1,2,9,2,2,,,,,,CT,,6,2,3,5,4,1,197
4/21/25 14:46,4/21/25 14:47,0,100,87,1,4/21/25 14:47,R_7zQbYYWL5Oidtol,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,3,7,1,2,,,4,,,PSB,,2,5,4,6,3,1,198
4/21/25 12:10,4/21/25 12:13,0,100,140,1,4/21/25 12:13,R_3f0GcmYapPFXZvK,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,4,4,2,2,,,5,,,PSB,,3,5,1,6,2,4,199
4/21/25 15:54,4/21/25 15:57,0,100,162,1,4/21/25 15:57,R_1OoxqelwU5ThRSR,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1366x768,,3,1,1,2,,,,,1,NANT,,1,5,2,4,3,6,200
4/21/25 12:33,4/21/25 12:35,0,100,60,1,4/21/25 12:35,R_1EcmasnWZ3vWIF9,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x960,,2,9,2,2,,,,1,,UA,,3,5,1,4,6,2,201
4/21/25 12:27,4/21/25 12:30,0,100,149,1,4/21/25 12:30,R_747MQy7sAjnkTkf,,,,,anonymous,EN,Firefox,137,Windows NT 10.0,1536x864,,3,5,1,2,,,,,2,NANT,,2,4,1,3,5,6,202
4/21/25 12:19,4/21/25 12:24,0,100,299,1,4/21/25 12:24,R_5XpWGSZP0WVGIlD,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,,2,2,1,1,7,,,,,BT,,5,6,4,2,3,1,203
4/21/25 14:44,4/21/25 14:46,0,100,113,1,4/21/25 14:46,R_7kYfATbkWUUiAY9,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1440x900,,2,1,1,1,,,,,2,NANT,,3,2,5,1,4,6,204
4/21/25 12:13,4/21/25 12:15,0,100,97,1,4/21/25 12:15,R_6CHPwH7xNbWJWBF,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,2,2,2,1,2,,,,,,CT,,6,1,4,3,2,5,205
4/21/25 12:19,4/21/25 12:20,0,100,71,1,4/21/25 12:20,R_6LcD4O0cdZ1wxif,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,7,4,1,1,2,,,,,,CT,,6,3,1,2,5,4,206
4/21/25 12:43,4/21/25 12:45,0,100,131,1,4/21/25 12:45,R_1Gc8Sb3dGOd4kIF,,,,,anonymous,EN,Chrome,130.0.0.0,Windows NT 10.0,1536x864,,2,3,1,1,,,,1,,UA,,5,2,4,1,6,3,207
4/21/25 12:15,4/21/25 12:16,0,100,74,1,4/21/25 12:16,R_1NEUneU1RP7rqbO,,,,,anonymous,EN,Chrome,133.0.0.0,CrOS x86_64 14541.0.0,1669x938,,1,8,2,2,,1,,,,PSA,,3,1,6,4,5,2,208
4/21/25 15:41,4/21/25 15:43,0,100,162,1,4/21/25 15:43,R_7ho7h4Hw5uHdLRA,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1280x720,,2,8,2,2,7,,,,,BT,,2,6,5,4,3,1,209
4/21/25 12:18,4/21/25 12:19,0,100,62,1,4/21/25 12:19,R_7YqPFlkzRDKaAEF,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1920x1080,,2,9,1,1,,,,,1,NANT,,5,2,3,4,1,6,211
4/21/25 12:22,4/21/25 12:24,0,100,70,1,4/21/25 12:24,R_7hWqS8Nq19o2ujC,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,1,3,8,2,2,,,,,,CT,,6,3,2,4,5,1,213
4/21/25 13:18,4/21/25 13:25,0,100,434,1,4/21/25 13:25,R_5eLwiSGmUkUu5F9,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,,3,9,2,2,,,1,,,PSB,,3,1,4,6,2,5,214
4/21/25 13:05,4/21/25 13:06,0,100,61,1,4/21/25 13:06,R_7dAMzmSJiaoVWr7,,,,,anonymous,EN,Firefox,137,Linux x86_64,1360x768,,4,4,1,1,,,7,,,PSB,,2,1,4,6,3,5,217
4/21/25 12:10,4/21/25 12:12,0,100,83,1,4/21/25 12:12,R_6dvSUxdvsKCeoTL,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1402x789,,3,7,2,2,,,5,,,PSB,,2,3,4,6,1,5,218
4/21/25 14:11,4/21/25 14:13,0,100,76,1,4/21/25 14:13,R_3jq1nEG5gDZ8cxP,,,,,anonymous,EN,Chrome,135,Macintosh,414x896,,3,1,1,2,,6,,,,PSA,,3,1,6,5,2,4,220
4/21/25 12:12,4/21/25 12:14,0,100,70,1,4/21/25 12:14,R_7nkf4pE5MtO1H7M,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1536x864,,2,3,2,2,,,,1,,UA,,5,4,1,2,6,3,221
4/21/25 12:10,4/21/25 12:11,0,100,55,1,4/21/25 12:11,R_3IaThQJ4Z9L9i42,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,3,9,2,2,,7,,,,PSA,,4,3,6,1,5,2,222
4/21/25 12:39,4/21/25 12:54,0,100,947,1,4/21/25 12:54,R_5wzViSAlrwhlT1D,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,3,2,2,1,,,,1,,UA,,3,1,2,5,6,4,223
4/21/25 15:08,4/21/25 15:09,0,100,54,1,4/21/25 15:09,R_61d9ektQrDxnYXZ,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x1024,,2,4,2,2,,,,1,,UA,,5,1,2,3,6,4,224
4/21/25 12:34,4/21/25 12:37,0,100,156,1,4/21/25 12:37,R_3hDOCVE2QS6v4uT,,,,,anonymous,EN,Chrome,134.0.0.0,CrOS x86_64 14541.0.0,1366x768,,2,9,2,2,,,1,,,PSB,,1,2,4,6,5,3,227
4/21/25 13:03,4/21/25 13:04,0,100,70,1,4/21/25 13:04,R_1KdRtD4yTbMJ0R2,,,,,anonymous,EN,Chrome,134.0.0.0,Windows NT 10.0,1366x768,7,1,2,1,2,,,,,,CT,,6,4,2,5,1,3,228
4/21/25 12:53,4/21/25 12:54,0,100,46,1,4/21/25 12:54,R_3QVsdDzsoQepIOJ,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,,2,6,2,2,,,,,1,NANT,,2,4,1,5,3,6,230
4/21/25 13:16,4/21/25 13:17,0,100,58,1,4/21/25 13:17,R_7dFzsZgJYXTquK9,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,,4,2,2,1,1,,,,,BT,,2,6,4,1,3,5,231
4/21/25 12:32,4/21/25 12:33,0,100,73,1,4/21/25 12:33,R_6rokbZLylao3Vy9,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,,2,4,2,2,,,,,1,NANT,,4,5,1,2,3,6,232
4/21/25 12:09,4/21/25 12:11,0,100,80,1,4/21/25 12:11,R_3WTnWZNgGUKNRia,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x960,,3,4,2,2,,,7,,,PSB,,3,1,4,6,2,5,236
4/21/25 12:25,4/21/25 12:25,0,100,30,1,4/21/25 12:25,R_5Lpd68EgZoHufm1,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,2560x1080,,4,2,1,2,,,,,1,NANT,,3,4,5,2,1,6,237
4/21/25 14:27,4/21/25 14:28,0,100,43,1,4/21/25 14:28,R_5rPWiZ7dihr07Zv,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,2560x1440,,2,4,1,2,,,,,1,NANT,,2,1,4,3,5,6,240
4/21/25 13:28,4/21/25 13:29,0,100,47,1,4/21/25 13:29,R_75KDJawH2QTGJxb,,,,,anonymous,EN,Firefox,136,Linux x86_64,2133x1333,,4,1,1,1,1,,,,,BT,,2,6,3,4,1,5,241
4/21/25 13:41,4/21/25 13:44,0,100,175,1,4/21/25 13:44,R_5QmGPEA695cvtLe,,,,,anonymous,EN,Chrome,133.0.0.0,Windows NT 10.0,1920x1080,,3,3,1,2,,,,1,,UA,,4,1,2,3,6,5,242
4/21/25 12:45,4/21/25 12:48,0,100,163,1,4/21/25 12:48,R_5loZjlhuVpgGU0V,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1280x1024,,3,3,1,2,,7,,,,PSA,,3,2,6,5,4,1,243
4/21/25 13:41,4/21/25 13:44,0,100,169,1,4/21/25 13:44,R_64GCXxZWx6f4a8F,,,,,anonymous,EN,Chrome,131.0.0.0,Windows NT 10.0,1920x1080,,2,4,1,2,,,,,1,NANT,,2,4,5,3,1,6,244
4/21/25 13:27,4/21/25 13:28,0,100,52,1,4/21/25 13:28,R_3D6p1MUohCwC12p,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1512x982,,4,9,2,2,,,,,1,NANT,,2,3,5,4,1,6,246
4/21/25 13:07,4/21/25 13:08,0,100,79,1,4/21/25 13:08,R_5QXGuRAP9llxu9K,,,,,anonymous,EN,Chrome,133.0.0.0,Windows NT 10.0,1366x768,,3,3,2,2,,,,,1,NANT,,4,1,3,2,5,6,247
4/21/25 12:12,4/21/25 12:13,0,100,82,1,4/21/25 12:13,R_3C4meQkORvyYxa1,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,,2,9,2,2,,,5,,,PSB,,2,5,3,6,4,1,248
4/21/25 13:20,4/21/25 13:22,0,100,71,1,4/21/25 13:22,R_73Wewr2SdAATsGm,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,,3,5,2,2,,3,,,,PSA,,1,4,6,2,5,3,249
4/21/25 12:46,4/21/25 12:47,0,100,42,1,4/21/25 12:47,R_6TytJqJOZVjFT6V,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,2,5,1,2,5,,,,,BT,,4,6,3,2,5,1,251
4/21/25 12:22,4/21/25 12:23,0,100,87,1,4/21/25 12:23,R_6R8et4Su9F9b7ug,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,1,9,2,2,,,,,1,NANT,,2,3,5,1,4,6,254
4/21/25 12:28,4/21/25 12:30,0,100,108,1,4/21/25 12:30,R_3IUTd4qxl6SpvTH,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1440x900,,2,9,2,2,,,,1,,UA,,4,3,5,2,6,1,255
4/21/25 12:25,4/21/25 12:26,0,100,86,1,4/21/25 12:26,R_7RkkiHu6Bw23HVe,,,,,anonymous,EN,Chrome,134.0.0.0,Windows NT 10.0,1280x800,,3,6,1,2,,,,,1,NANT,,2,5,3,1,4,6,256
4/21/25 12:33,4/21/25 12:34,0,100,58,1,4/21/25 12:34,R_3tHIQlZjoWdpoJ3,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1536x864,,2,8,1,2,5,,,,,BT,,5,6,2,3,4,1,257
4/21/25 12:09,4/21/25 12:10,0,100,64,1,4/21/25 12:10,R_6aaIOwwQEdpgYWB,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1680x1050,,4,9,1,2,,7,,,,PSA,,5,2,6,3,4,1,258
4/21/25 18:26,4/21/25 18:28,0,100,130,1,4/21/25 18:28,R_7rVGydrTYMm8IHm,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1280x720,,3,1,2,1,,,,,2,NANT,,4,1,3,2,5,6,260
4/21/25 13:55,4/21/25 13:58,0,100,133,1,4/21/25 13:58,R_1sLSIgaI7CjYqMV,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1280x720,,4,9,2,2,,,5,,,PSB,,5,2,3,6,1,4,262
4/21/25 12:37,4/21/25 12:38,0,100,30,1,4/21/25 12:38,R_7CIWiXNi6pHvJ7x,,,,,anonymous,EN,Safari iPhone,17.0.1,iPhone,414x896,,3,4,1,1,,,,1,,UA,,3,1,4,2,6,5,263
4/21/25 12:14,4/21/25 12:15,0,100,64,1,4/21/25 12:15,R_5EfZzY9dSAZYdvT,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,,2,5,2,2,,3,,,,PSA,,5,1,6,4,2,3,268
4/21/25 12:26,4/21/25 12:27,0,100,85,1,4/21/25 12:27,R_5NsMeM30r2fGlop,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,,2,7,1,2,,,,1,,UA,,4,5,1,2,6,3,270
4/21/25 12:54,4/21/25 12:57,0,100,202,1,4/21/25 12:57,R_72zvA4MRachSCHw,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,7,2,1,2,1,,,,,,CT,,6,5,3,1,4,2,271
4/21/25 12:48,4/21/25 12:49,0,100,108,1,4/21/25 12:49,R_3GZV0WlqyjvWVRF,,,,,anonymous,EN,Safari,18.3.1,Macintosh,2048x1152,,1,7,2,2,,2,,,,PSA,,5,4,6,3,2,1,272
4/21/25 13:06,4/21/25 13:08,0,100,109,1,4/21/25 13:08,R_5fVnDvlqddWGeOF,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,2,6,2,2,,,,,7,NANT,,3,1,4,5,2,6,273
4/21/25 13:11,4/21/25 13:15,0,100,243,1,4/21/25 13:15,R_3zBDtccsfCGKlvc,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1397x786,,3,3,1,1,,5,,,,PSA,,1,5,6,4,2,3,276
