StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,consent non_twins,consent twins,Q57,Q4_First Click,Q4_Last Click,Q4_Page Submit,Q4_Click Count,attitude_1,argument,new_att_1,i1_1,i1_2,i2_1,i2_2,i3_1,i3_2,a1_1,a2_1,a3_1,side1,side2,side3,side 2,absurd_1,absurd_2,absurd_3,s_1,s_2,s_3,FL_42_DO_FL_29,FL_42_DO_FL_43,FL_6_DO_FL_7,FL_6_DO_FL_8,FL_15_DO_FL_16,FL_15_DO_FL_17,FL_12_DO_FL_13,FL_12_DO_FL_14,FL_50_DO_FL_51,FL_50_DO_FL_52,FL_59_DO_FL_60,FL_59_DO_FL_61,FL_56_DO_FL_57,FL_56_DO_FL_58,Imagine1_DO_i1_2,Imagine1_DO_Q9,Imagine1_DO_Q8,Imagine1_DO_i1_1,Imagine2_DO_i2_2,Imagine2_DO_i2_1,Imagine2_DO_Q12,Imagine2_DO_Q11,Imagine3_DO_i3_1,Imagine3_DO_Q18,Imagine3_DO_Q17,Imagine3_DO_i3_2,TWIN_ID,
6/4/2025 17:17,6/4/2025 17:21,100,205,1,6/4/2025 17:21,4,,I will not use AI to answer this survey,2.637,5.137,5.508,4,95,"UBI could lead to not wanting to work, reducing productivity and economic growth. UBI might make some individuals quit of the labor force, straining public resources/tax collections and weakening the economy over a long period of time.

",95,5,5,3,5,2,3,4,4,4,a bad idea,opposes,against,,A,B,A,control,test,test,,,1,,,1,1,,1,,,1,,1,2,1,,3,3,2,,1,2,,1,3,54,
6/4/2025 16:38,6/4/2025 16:43,100,322,1,6/4/2025 16:43,4,,I will not use AI to answer this survey,0,0,12.149,0,12,One of the arguments for universal basic income is that it might help the economy because people would be spending the money to buy things which would stimulate the economy. Helping the economy would be good because it would promote more sales and possibly create more jobs.,15,5,4,6,4,3,3,1,5,4,a good idea,supports,in support,,B,A,B,test,test,test,,,,1,1,,,1,,1,,1,,1,3,,1,2,3,2,,1,3,,1,2,55,
6/4/2025 18:59,6/4/2025 19:06,100,417,1,6/4/2025 19:06,4,, I will not use AI to answer this survey,0,0,46.098,0,50,i think it would bring some people out of poverty.Because of this it would stimulate the economy because people would have more money to spend.,91,6,6,7,4,1,1,3,6,7,a good idea,,in support,supports,B,B,A,test,test,test,1,,,1,,1,1,,,1,,1,,1,2,,1,3,3,2,,1,3,,1,2,56,
6/7/2025 3:10,6/7/2025 3:19,100,572,1,6/7/2025 3:19,4,,I will not use AI to answer this survey,14.013,14.013,19.535,1,100,"Some work are more tedious and stressful than other, such work need workers to be more active require them to work more hours and used up their efforts on a daily basis.  Such work needs to be paid more than others.",23,7,5,3,5,4,6,5,6,4,a bad idea,opposes,against,,A,A,A,test,test,test,,,1,,1,,1,,,1,,1,,1,2,,1,3,2,3,,1,3,,1,2,57,
6/5/2025 21:17,6/5/2025 21:21,100,226,1,6/5/2025 21:21,4,,I will not use AI to answer this survey,0,0,13.201,0,0,"It's somewhat compelling that we might have a UBI in order to maintain a certain standard of living. It is crazy to think that some people have billions of dollars, and others can't afford a meal.",0,6,4,2,5,1,1,5,7,6,a good idea,supports,in support,,A,B,A,control,control,control,,,1,,,1,1,,1,,1,,1,,3,1,,2,2,3,1,,2,1,,3,59,
6/5/2025 9:55,6/5/2025 10:02,100,396,1,6/5/2025 10:02,4,,I will not use AI to answer this survey.,0,0,38.128,0,0,"This is socialism. It doesn't work. Any country who has tried this in the past failed as a country. If the Unoted states ever implemented such a plan, it would become a disaster.",0,4,7,2,4,4,7,2,4,2,a good idea,supports,in support,,A,A,B,control,control,control,,,1,,1,,,1,1,,1,,1,,3,1,,2,2,3,1,,3,1,,2,60,
6/4/2025 16:57,6/4/2025 17:01,100,258,1,6/4/2025 17:01,4,,I will not use AI to answer this survey,0,0,12.269,0,35,UBI could help those that are facing starvation and homelessness. It could help the sick afford the medicine they need.,44,6,5,1,6,2,5,4,5,6,a good idea,supports,in support,,B,B,A,control,test,control,,,,1,,1,1,,1,,,1,1,,2,1,,3,3,2,,1,3,1,,2,61,
6/6/2025 8:30,6/6/2025 8:35,100,249,1,6/6/2025 8:35,4,,I will not use AI to answer this survey,0,0,17.161,0,86,"The only negative thing I can think of is that it might cost taxpayers more money to cover the expenses? If that isn't the case, then I worry about what other things might get cut and if it would even make a difference in the long run. ",86,5,5,5,6,2,2,2,7,3,a bad idea,opposes,against,,A,A,A,test,test,control,,,1,,1,,1,,,1,,1,1,,3,,1,2,3,2,,1,2,1,,3,62,
6/4/2025 16:39,6/4/2025 16:45,100,351,1,6/4/2025 16:45,4,,I will not use AI to answer this survey,0,0,14.75,0,11,it will bring poverty down and help with the cost of everyday such as food rent clothing and utilities. ,14,5,6,4,7,1,1,6,4,6,a good idea,supports,in support,,A,B,A,control,control,test,,,1,,,1,1,,1,,1,,,1,3,1,,2,2,3,1,,2,,1,3,64,
6/5/2025 8:23,6/5/2025 8:30,100,432,1,6/5/2025 8:30,4,,I will not use AI to answer this survey,0,0,20.153,0,90,I would worry that the government would not make this fair for all people.  I am sure there would be fraud involved.  This would compromise the integrity of the program.,73,6,5,2,6,1,3,1,1,4,a bad idea,opposes,against,,A,B,A,control,control,control,,,1,,,1,1,,1,,1,,1,,3,1,,2,3,2,1,,3,1,,2,65,
6/5/2025 8:33,6/5/2025 8:36,100,209,1,6/5/2025 8:36,4,,I will not use ai to answer this survey,0,0,12.991,0,70,"one compelling argument against universal basic income is that it hurts the people that it is trying to help.  people need to work hard in order to get ahead in life, and handouts hurts their process.  capitalism depends on competition and people putting their best effort into providing for themselves",71,6,5,2,5,2,2,3,4,5,a bad idea,opposes,against,,A,A,A,control,control,control,,,1,,1,,1,,1,,1,,1,,3,1,,2,2,3,1,,2,1,,3,66,
6/4/2025 18:11,6/4/2025 18:14,100,195,1,6/4/2025 18:14,4,,I will not use AI to answer this survey,0,0,36.329,0,100,A UBI might end up causing politicians to try to reduce other programs that are also vitally needed by many people. It could cause some areas to suffer from reduced funding for programs like SNAP.,100,7,6,1,7,2,2,2,3,4,a bad idea,opposes,against,,B,B,A,control,control,test,,,,1,,1,1,,1,,1,,,1,2,1,,3,3,2,1,,3,,1,2,67,
6/7/2025 5:36,6/7/2025 5:44,100,523,1,6/7/2025 5:44,4,,I will not use AI to answer this survey,0,0,12.95,0,90,It might have lots of disadvantages and it might not be safe for some specific kind of people  and also it is used to do lots of things which has its bad sides,79,5,7,5,6,6,7,6,6,7,a bad idea,opposes,against,,B,A,A,test,control,test,,,,1,1,,1,,,1,1,,,1,2,,1,3,2,3,1,,3,,1,2,68,
6/4/2025 18:48,6/4/2025 18:56,100,483,1,6/4/2025 18:56,4,,"""I will not use AI to answer this survey""",0,0,24.588,0,60,My biggest question is if those getting UBI ever have to get a job to offset or get away from UBI one day? If not wouldn't Millionaires and up be able to get the same food and housing allowance? I would like to think that if there is employment relatively close by one would get a job before assistance. Now I'm taking into account those with disabilities or other circumstances. ,25,7,6,7,6,4,7,7,7,1,a bad idea,opposes,against,,B,B,B,control,test,control,,,,1,,1,,1,1,,,1,1,,3,1,,2,2,3,,1,3,1,,2,70,
6/5/2025 7:06,6/5/2025 7:11,100,306,1,6/5/2025 7:11,4,,I will not use AI to answer this study,0,0,19.17,0,60,Universal basic income is not favorable because it leans towards incentivizing people not to work and pursue a career oriented job. In our culture people tend to get lazy and content when given  a handout.,36,5,5,2,4,2,2,2,2,2,a bad idea,opposes,against,,B,B,A,control,test,test,,,,1,,1,1,,1,,,1,,1,2,1,,3,3,2,,1,2,,1,3,71,
6/4/2025 16:37,6/4/2025 16:40,100,178,1,6/4/2025 16:40,4,,I will not use AI to answer this survey,0,0,9.091,0,88,"Giving people money will increase the prices for goods and services. As we saw during covid when people were given checks from the government, prices on secondary markets rose across the board.",73,5,5,2,6,2,2,6,4,6,a bad idea,opposes,against,,B,B,B,control,control,control,,,,1,,1,,1,1,,1,,1,,3,1,,2,3,2,1,,2,1,,3,72,
6/4/2025 17:23,6/4/2025 17:28,100,304,1,6/4/2025 17:28,4,,I will not use AI to answer this survey,0,0,28.255,0,1,We already have enough people in the country that are lazy and refuse to work this kind of thinking is communistic and I prefer life liberty and the pursuit of happiness where you get based on your knowledge and work ethic ,0,2,1,5,4,1,1,5,4,1,a good idea,supports,in support,,A,B,B,test,test,test,,,1,,,1,,1,,1,,1,,1,2,,1,3,2,3,,1,3,,1,2,76,
6/4/2025 21:20,6/4/2025 21:28,100,468,1,6/4/2025 21:28,4,,I will not use AI to answer this survey,0,0,205.793,0,0,The only compelling reason I can think of to support UBI is to stimulate the economy.  In theory it would get more people spending money to move money around from person to person thus offering stimulus the same way as giving out free checks to people.  Not many other ideas for UBI,0,6,6,1,6,1,2,5,5,4,a good idea,supports,in support,,A,A,A,control,test,control,,,1,,1,,1,,1,,,1,1,,3,1,,2,3,2,,1,2,1,,3,78,
6/4/2025 19:49,6/4/2025 19:54,100,313,1,6/4/2025 19:54,4,,I will not use AI to answer this survey,0,0,28.097,0,66,"It will damage the social cohesion of our society by removing an incentive for a work ethic. If people have no reason to work, they lose the incentive to strive to be better and improve themselves. ",46,5,4,6,5,1,2,5,4,5,a bad idea,opposes,against,,A,A,A,control,test,test,,,1,,1,,1,,1,,,1,,1,3,1,,2,2,3,,1,3,,1,2,79,
6/4/2025 17:22,6/4/2025 17:26,100,248,1,6/4/2025 17:26,4,,I will not use AI to answer this survey,0,0,14.818,0,0,"UBI might be a good idea because it might prevent a full blown violent revolution and the overthrow of the US government. Of course it will also result in a nation of slaves, which is awesome.",0,7,7,7,4,1,1,7,7,7,a good idea,supports,in support,,A,B,B,test,test,test,,,1,,,1,,1,,1,,1,,1,3,,1,2,2,3,,1,3,,1,2,80,
6/5/2025 8:45,6/5/2025 8:50,100,342,1,6/5/2025 8:50,4,,I will not use AI to answer this survey.,0,0,27.884,0,65,If people are given a UBI there will be no incentive to work. These people will live off of the government and provide nothing to society. They will receive their UBI and not work which in turn they will not pay taxes to pay back the money that is used to pay UBI. This will cause most of society to be lazy and have no ambition.,65,6,2,7,5,1,2,5,4,3,a bad idea,opposes,against,,A,A,B,test,test,test,,,1,,1,,,1,,1,,1,,1,3,,1,2,2,3,,1,3,,1,2,83,
6/5/2025 8:41,6/5/2025 8:48,100,409,1,6/5/2025 8:48,4,,I will not use AI to answer this survey,0,0,18.43,0,100,Passing the needed tax bill to tax billionaires to pay for UBI would be extremely difficult. It is also likely that some billionaires would retaliate by firing employees or cutting pay.  They would potentially stir social unrest in order to prevent the passing of the needed taxes. ,100,5,6,7,3,2,2,4,1,1,a bad idea,opposes,against,,A,A,B,test,test,control,,,1,,1,,,1,,1,,1,1,,2,,1,3,2,3,,1,2,1,,3,84,
6/4/2025 16:54,6/4/2025 16:56,100,159,1,6/4/2025 16:56,4,,I will not use AI to answer this survey,0,0,6.597,0,0,"It gives everyone some income, even if they are not working.  It would at least help them cover basic expenses and not be homeless.",0,5,6,2,5,2,2,5,5,1,a good idea,supports,in support,,A,B,B,control,control,test,,,1,,,1,,1,1,,1,,,1,2,1,,3,3,2,1,,3,,1,2,85,
6/4/2025 16:36,6/4/2025 16:40,100,250,1,6/4/2025 16:40,4,,I will not use AI to answer this survey,0,0,19.539,0,100,The exorbitant cost would be one major reason. The increases to just about every other tax in order to help at least make up some of the cost would still be outweighed by just how expensive it would be to do this.,100,1,1,1,4,3,5,7,4,1,a bad idea,opposes,against,,A,B,B,control,control,control,,,1,,,1,,1,1,,1,,1,,3,1,,2,3,2,1,,3,1,,2,86,
6/4/2025 17:08,6/4/2025 17:12,100,287,1,6/4/2025 17:13,4,,I will not use AI to answer this survey,0,0,17.223,0,5,Universal income would level out the income for those you dont have much. It would help those who need it get on their feet.,0,4,2,5,5,1,1,4,5,5,a good idea,supports,in support,,B,A,B,test,control,test,,,,1,1,,,1,,1,1,,,1,2,,1,3,3,2,1,,3,,1,2,89,
6/4/2025 17:18,6/4/2025 17:21,100,203,1,6/4/2025 17:21,4,,I will not use AI to answer this survey,0,0,26.089,0,100,"A basic income for the top earner, even people in two income households who are middle class seems unnecessary. It should be more of a safety net for those who are struggling with income or health and safety.",100,6,4,2,4,3,2,5,3,3,a bad idea,opposes,against,,A,B,B,control,control,test,,,1,,,1,,1,1,,1,,,1,3,1,,2,2,3,1,,2,,1,3,90,
6/5/2025 8:58,6/5/2025 9:05,100,451,1,6/5/2025 9:05,4,,I will not use AI to answer this survey,0,0,27.127,0,51,I feel that Universal basic income in America is a bad idea because it would make people lazy and they would not want to better themselves by working and contributing to the world. Americans can not afford higher taxes or removing benefits from the those who need food today. ,13,4,4,6,3,3,4,4,7,2,a bad idea,opposes,against,,B,B,B,control,test,test,,,,1,,1,,1,1,,,1,,1,2,1,,3,3,2,,1,2,,1,3,91,
6/4/2025 17:53,6/4/2025 17:58,100,287,1,6/4/2025 17:58,4,,I will not use AI to answer this survey,0,0,22.317,0,55,"I worry that UBI could result in increased inflation. More money in the hands of ordinary people means more spending. This increases prices, leading to the need to increase UBI, and we have a cycle leading to out of control inflation.",55,6,5,4,6,1,2,1,5,4,a bad idea,opposes,against,,B,B,A,test,test,test,,,,1,,1,1,,,1,,1,,1,3,,1,2,2,3,,1,3,,1,2,93,
6/6/2025 19:56,6/6/2025 20:01,100,282,1,6/6/2025 20:01,4,,"I will not use AI to answer this survey
",13.022,13.022,15.922,1,0,"There are many people who have neither the education, nor the capacity to provide for themselves.  A universal basic income would provide enough for those folks to subsist without starving.",0,5,4,3,5,2,2,5,5,3,a good idea,supports,in support,,A,A,B,test,control,test,,,1,,1,,,1,,1,1,,,1,2,,1,3,2,3,1,,2,,1,3,97,
6/5/2025 16:00,6/5/2025 16:04,100,266,1,6/5/2025 16:04,4,,I will not use AI to answer this survey,15.122,15.122,17.055,1,100,UBI would discourage individuals from entrepreneurial innovation.  By just giving everyone money there would be less incentive to come up with creative new ways to make money.,100,4,4,4,4,4,5,4,4,4,a bad idea,opposes,against,,B,A,A,control,control,control,,,,1,1,,1,,1,,1,,1,,2,1,,3,2,3,1,,3,1,,2,100,
6/4/2025 23:00,6/4/2025 23:11,100,660,1,6/4/2025 23:11,4,,I will not use AI to answer this survey,3.181,3.181,30.391,1,100,"Well, the one obvious argument against UBI in the U.S. is the very real fact that -- almost without fail -- year after year -- the price of things goes up. It doesn't matter whether the economy is good, bad, ugly or otherwise, companies do enjoy raising their prices. Some of them even ""innovate"" to make things faster and cheaper to mass produce, and -- magically -- somehow -- that makes them more expensive. So, yeah... UBI in the U.S. would probably work for about a minute, maybe two, but then it'll fast become clear that the UBI money will go about as far as folks can throw a 2-ton boulder; which is about how far incomes go right now in America. And, by the way, in case you haven't noticed, America isn't America anymore. So, talking about having the government support its citizens isn't really what we're all about anymore (not entirely sure it ever really was actually).",100,4,4,1,4,4,4,5,4,2,a bad idea,opposes,against,,B,B,B,test,control,test,,,,1,,1,,1,,1,1,,,1,3,,1,2,3,2,1,,2,,1,3,101,
6/4/2025 18:23,6/4/2025 18:36,100,757,1,6/4/2025 18:36,4,,i will not use AI to answer this survey,2.936,8.09,13.756,5,100,"A strong argument against universal basic income is that it could diminish work motivation, potentially harming economic productivity and growth. If people receive a guaranteed income without working, some might choose not to participate in the workforce, which could have adverse effects on the economy. Additionally, funding UBI could be challenging, requiring either increased taxes or reallocation of existing resources, which might not be feasible or effective.",100,7,7,1,7,7,7,1,7,7,a bad idea,opposes,against,,B,A,A,control,control,control,,,,1,1,,1,,1,,1,,1,,2,1,,3,2,3,1,,2,1,,3,103,
